transaction_id,transaction_date,customer_id,product_id,branch_id,channel,quantity,unit_price,discount_percentage,gross_revenue,net_revenue,cost,gross_margin,payment_status
T112611,2024-12-17,C1025,P107,BR-North,Branch,1,99.09,10,99.09,89.18,95.21,-6.03,Partially Paid
T112612,2024-12-17,C1050,P100,BR-Central,Online,1,193.52,15,193.52,164.49,109.3,55.19,Paid
T112613,2024-12-17,C1004,P120,BR-West,Branch,1,69.8,20,69.8,55.84,48.96,6.88,Paid
T112614,2024-12-17,C1076,P100,BR-South,Online,1,193.52,10,193.52,174.17,109.3,64.87,Overdue
T112615,2024-12-17,C1044,P116,BR-East,Online,2,41.88,10,83.76,75.38,47.36,28.02,Paid
T112616,2024-12-17,C1071,P122,BR-East,Online,2,136.8,20,273.6,218.88,256.32,-37.44,Paid
T112617,2024-12-17,C1098,P110,BR-Central,Dealer,2,309.81,5,619.62,588.64,500.74,87.9,Paid
T112618,2024-12-17,C1027,P105,BR-West,Online,1,20.09,15,20.09,17.08,11.23,5.85,Pending
T112619,2024-12-18,C1058,P103,BR-East,Branch,1,38.46,5,38.46,36.54,22.7,13.84,Overdue
T112620,2024-12-18,C1034,P119,BR-East,Branch,5,345.27,15,1726.35,1467.4,1239.45,227.95,Paid
T112621,2024-12-18,C1071,P113,BR-Central,Online,1,107.84,10,107.84,97.06,75.03,22.03,Paid
T112622,2024-12-18,C1116,P124,BR-North,Branch,1,277.89,15,277.89,236.21,220.8,15.41,Partially Paid
T112623,2024-12-18,C1033,P107,BR-West,Branch,1,99.09,15,99.09,84.23,95.21,-10.98,Overdue
T112624,2024-12-18,C1105,P113,BR-East,Online,1,107.84,25,107.84,80.88,75.03,5.85,Paid
T112625,2024-12-18,C1106,P101,BR-East,Branch,2,368.68,10,737.36,663.62,494.32,169.3,Paid
T112626,2024-12-18,C1036,P117,BR-West,Branch,4,483.16,10,1932.64,1739.38,1174.04,565.34,Paid
T112627,2024-12-18,C1056,P120,BR-West,Online,1,69.8,10,69.8,62.82,48.96,13.86,Paid
T112628,2024-12-18,C1080,P107,BR-West,Dealer,1,99.09,15,99.09,84.23,95.21,-10.98,Paid
T112629,2024-12-18,C1030,P115,BR-Central,Partner,1,307.7,10,307.7,276.93,295.85,-18.92,Pending
T112630,2024-12-18,C1096,P102,BR-West,Direct Sales,2,86.45,10,172.9,155.61,166.36,-10.75,Pending
T112631,2024-12-18,C1080,P110,BR-North,Online,2,309.81,5,619.62,588.64,500.74,87.9,Paid
T112632,2024-12-18,C1056,P102,BR-West,Dealer,3,86.45,15,259.35,220.45,249.54,-29.09,Partially Paid
T112633,2024-12-18,C1046,P105,BR-Central,Branch,2,20.09,10,40.18,36.16,22.46,13.7,Paid
T112634,2024-12-18,C1027,P111,BR-East,Online,2,153.15,10,306.3,275.67,226.7,48.97,Paid
T112635,2024-12-18,C1026,P119,BR-South,Online,3,345.27,5,1035.81,984.02,743.67,240.35,Pending
T112636,2024-12-18,C1091,P101,BR-North,Online,1,368.68,5,368.68,350.25,247.16,103.09,Paid
T112637,2024-12-18,C1058,P105,BR-East,Online,1,20.09,30,20.09,14.06,11.23,2.83,Paid
T112638,2024-12-18,C1108,P105,BR-North,Branch,5,20.09,15,100.45,85.38,56.15,29.23,Overdue
T112639,2024-12-19,C1053,P100,BR-West,Direct Sales,1,193.52,10,193.52,174.17,109.3,64.87,Overdue
T112640,2024-12-19,C1084,P103,BR-West,Online,2,38.46,5,76.92,73.07,45.4,27.67,Paid
T112641,2024-12-19,C1073,P127,BR-North,Branch,1,302.97,20,302.97,242.38,279.92,-37.54,Pending
T112642,2024-12-19,C1057,P125,BR-North,Direct Sales,2,485.1,5,970.2,921.69,599.06,322.63,Paid
T112643,2024-12-19,C1036,P122,BR-Central,Direct Sales,2,136.8,20,273.6,218.88,256.32,-37.44,Paid
T112644,2024-12-19,C1099,P103,BR-West,Direct Sales,3,38.46,20,115.38,92.3,68.1,24.2,Pending
T112645,2024-12-19,C1097,P112,BR-South,Dealer,1,233.47,30,233.47,163.43,143.45,19.98,Pending
T112646,2024-12-19,C1021,P104,BR-North,Online,4,304.55,10,1218.2,1096.38,776.68,319.7,Partially Paid
T112647,2024-12-19,C1072,P121,BR-West,Online,3,26.85,15,80.55,68.47,46.5,21.97,Paid
T112648,2024-12-19,C1011,P119,BR-East,Online,3,345.27,10,1035.81,932.23,743.67,188.56,Paid
T112649,2024-12-19,C1044,P110,BR-West,Branch,4,309.81,10,1239.24,1115.32,1001.48,113.84,Paid
T112650,2024-12-19,C1094,P112,BR-South,Dealer,2,233.47,10,466.94,420.25,286.9,133.35,Pending
T112651,2024-12-19,C1029,P103,BR-East,Online,1,38.46,10,38.46,34.61,22.7,11.91,Paid
T112652,2024-12-19,C1077,P102,BR-North,Online,1,86.45,5,86.45,82.13,83.18,-1.05,Overdue
T112653,2024-12-19,C1063,P101,BR-West,Branch,1,368.68,10,368.68,331.81,247.16,84.65,Paid
T112654,2024-12-19,C1072,P101,BR-North,Direct Sales,1,368.68,25,368.68,276.51,247.16,29.35,Paid
T112655,2024-12-19,C1117,P123,BR-Central,Dealer,3,162.74,10,488.22,439.4,338.82,100.58,Paid
T112656,2024-12-19,C1079,P115,BR-East,Branch,1,307.7,10,307.7,276.93,295.85,-18.92,Paid
T112657,2024-12-19,C1048,P119,BR-North,Partner,2,345.27,20,690.54,552.43,495.78,56.65,Paid
T112658,2024-12-19,C1072,P127,BR-West,Online,1,302.97,10,302.97,272.67,279.92,-7.25,Paid
T112659,2024-12-19,C1081,P111,BR-Central,Online,3,153.15,15,459.45,390.53,340.05,50.48,Paid
T112660,2024-12-19,C1034,P100,BR-South,Partner,1,193.52,20,193.52,154.82,109.3,45.52,Paid
T112661,2024-12-20,C1091,P121,BR-North,Partner,2,26.85,20,53.7,42.96,31.0,11.96,Paid
T112662,2024-12-20,C1021,P100,BR-North,Online,3,193.52,10,580.56,522.5,327.9,194.6,Paid
T112663,2024-12-20,C1053,P105,BR-North,Dealer,1,20.09,30,20.09,14.06,11.23,2.83,Overdue
T112664,2024-12-20,C1079,P120,BR-East,Branch,3,69.8,5,209.4,198.93,146.88,52.05,Paid
T112665,2024-12-20,C1054,P104,BR-West,Partner,1,304.55,5,304.55,289.32,194.17,95.15,Paid
T112666,2024-12-20,C1105,P127,BR-West,Online,2,302.97,20,605.94,484.75,559.84,-75.09,Paid
T112667,2024-12-20,C1054,P112,BR-West,Online,1,233.47,20,233.47,186.78,143.45,43.33,Paid
T112668,2024-12-20,C1099,P122,BR-South,Branch,3,136.8,10,410.4,369.36,384.48,-15.12,Paid
T112669,2024-12-20,C1035,P110,BR-North,Branch,5,309.81,5,1549.05,1471.6,1251.85,219.75,Paid
T112670,2024-12-20,C1013,P105,BR-South,Direct Sales,1,20.09,30,20.09,14.06,11.23,2.83,Paid
T112671,2024-12-20,C1000,P102,BR-South,Direct Sales,1,86.45,20,86.45,69.16,83.18,-14.02,Paid
T112672,2024-12-20,C1080,P102,BR-North,Direct Sales,3,86.45,15,259.35,220.45,249.54,-29.09,Paid
T112673,2024-12-20,C1053,P124,BR-South,Online,2,277.89,15,555.78,472.41,441.6,30.81,Paid
T112674,2024-12-20,C1006,P112,BR-East,Branch,1,233.47,25,233.47,175.1,143.45,31.65,Paid
T112675,2024-12-20,C1106,P114,BR-East,Direct Sales,1,300.28,20,300.28,240.22,251.05,-10.83,Paid
T112676,2024-12-20,C1102,P127,BR-South,Branch,3,302.97,5,908.91,863.46,839.76,23.7,Paid
T112677,2024-12-20,C1015,P124,BR-East,Direct Sales,1,277.89,5,277.89,264.0,220.8,43.2,Overdue
T112678,2024-12-20,C1039,P126,BR-East,Direct Sales,3,470.35,10,1411.05,1269.94,820.59,449.35,Pending
T112679,2024-12-20,C1057,P118,BR-North,Branch,2,159.26,5,318.52,302.59,261.4,41.19,Paid
T112680,2024-12-20,C1027,P108,BR-East,Online,2,159.08,10,318.16,286.34,220.34,66.0,Pending
T112681,2024-12-20,C1055,P108,BR-West,Online,2,159.08,10,318.16,286.34,220.34,66.0,Paid
T112682,2024-12-21,C1103,P111,BR-East,Direct Sales,2,153.15,10,306.3,275.67,226.7,48.97,Paid
T112683,2024-12-21,C1024,P109,BR-East,Dealer,1,221.65,10,221.65,199.48,169.04,30.44,Paid
T112684,2024-12-21,C1003,P108,BR-South,Branch,1,159.08,10,159.08,143.17,110.17,33.0,Paid
T112685,2024-12-21,C1116,P110,BR-South,Branch,2,309.81,5,619.62,588.64,500.74,87.9,Paid
T112686,2024-12-21,C1010,P114,BR-East,Online,2,300.28,15,600.56,510.48,502.1,8.38,Pending
T112687,2024-12-21,C1087,P101,BR-North,Partner,3,368.68,10,1106.04,995.44,741.48,253.96,Paid
T112688,2024-12-21,C1042,P100,BR-South,Direct Sales,2,193.52,25,387.04,290.28,218.6,71.68,Paid
T112689,2024-12-21,C1060,P125,BR-North,Direct Sales,2,485.1,5,970.2,921.69,599.06,322.63,Paid
T112690,2024-12-21,C1113,P110,BR-South,Online,4,309.81,15,1239.24,1053.35,1001.48,51.87,Paid
T112691,2024-12-21,C1078,P100,BR-East,Direct Sales,1,193.52,10,193.52,174.17,109.3,64.87,Paid
T112692,2024-12-21,C1045,P115,BR-West,Dealer,2,307.7,10,615.4,553.86,591.7,-37.84,Paid
T112693,2024-12-21,C1102,P100,BR-East,Branch,2,193.52,10,387.04,348.34,218.6,129.74,Overdue
T112694,2024-12-21,C1096,P110,BR-Central,Online,3,309.81,15,929.43,790.02,751.11,38.91,Partially Paid
T112695,2024-12-21,C1002,P126,BR-West,Branch,1,470.35,15,470.35,399.8,273.53,126.27,Partially Paid
T112696,2024-12-21,C1027,P106,BR-East,Partner,1,417.9,10,417.9,376.11,328.59,47.52,Overdue
T112697,2024-12-21,C1091,P121,BR-North,Online,4,26.85,5,107.4,102.03,62.0,40.03,Paid
T112698,2024-12-22,C1077,P105,BR-North,Online,5,20.09,5,100.45,95.43,56.15,39.28,Paid
T112699,2024-12-22,C1114,P111,BR-South,Branch,1,153.15,25,153.15,114.86,113.35,1.51,Paid
T112700,2024-12-22,C1112,P108,BR-Central,Branch,1,159.08,15,159.08,135.22,110.17,25.05,Paid
T112701,2024-12-22,C1047,P118,BR-North,Direct Sales,1,159.26,10,159.26,143.33,130.7,12.63,Paid
T112702,2024-12-22,C1112,P116,BR-North,Partner,1,41.88,25,41.88,31.41,23.68,7.73,Paid
T112703,2024-12-22,C1062,P106,BR-West,Direct Sales,5,417.9,15,2089.5,1776.08,1642.95,133.13,Paid
T112704,2024-12-22,C1075,P108,BR-East,Online,2,159.08,20,318.16,254.53,220.34,34.19,Pending
T112705,2024-12-22,C1025,P120,BR-Central,Branch,1,69.8,10,69.8,62.82,48.96,13.86,Paid
T112706,2024-12-22,C1057,P118,BR-North,Online,1,159.26,5,159.26,151.3,130.7,20.6,Paid
T112707,2024-12-22,C1003,P104,BR-North,Online,1,304.55,15,304.55,258.87,194.17,64.7,Paid
T112708,2024-12-22,C1105,P102,BR-West,Online,3,86.45,15,259.35,220.45,249.54,-29.09,Pending
T112709,2024-12-22,C1029,P111,BR-East,Direct Sales,4,153.15,15,612.6,520.71,453.4,67.31,Paid
T112710,2024-12-22,C1087,P109,BR-North,Online,2,221.65,5,443.3,421.14,338.08,83.06,Paid
T112711,2024-12-22,C1017,P117,BR-West,Direct Sales,1,483.16,10,483.16,434.84,293.51,141.33,Paid
T112712,2024-12-22,C1025,P109,BR-West,Branch,1,221.65,10,221.65,199.48,169.04,30.44,Paid
T112713,2024-12-22,C1091,P123,BR-West,Online,1,162.74,10,162.74,146.47,112.94,33.53,Paid
T112714,2024-12-22,C1063,P111,BR-North,Direct Sales,1,153.15,5,153.15,145.49,113.35,32.14,Paid
T112715,2024-12-22,C1039,P101,BR-South,Partner,1,368.68,20,368.68,294.94,247.16,47.78,Paid
T112716,2024-12-22,C1103,P125,BR-West,Online,1,485.1,20,485.1,388.08,299.53,88.55,Pending
T112717,2024-12-22,C1050,P105,BR-North,Direct Sales,1,20.09,5,20.09,19.09,11.23,7.86,Paid
T112718,2024-12-22,C1036,P122,BR-North,Online,1,136.8,20,136.8,109.44,128.16,-18.72,Partially Paid
T112719,2024-12-22,C1102,P108,BR-North,Dealer,2,159.08,20,318.16,254.53,220.34,34.19,Paid
T112720,2024-12-22,C1022,P125,BR-North,Partner,1,485.1,10,485.1,436.59,299.53,137.06,Paid
T112721,2024-12-22,C1034,P101,BR-North,Dealer,2,368.68,25,737.36,553.02,494.32,58.7,Paid
T112722,2024-12-22,C1108,P121,BR-Central,Online,3,26.85,5,80.55,76.52,46.5,30.02,Paid
T112723,2024-12-23,C1007,P126,BR-Central,Partner,1,470.35,10,470.35,423.32,273.53,149.79,Paid
T112724,2024-12-23,C1102,P113,BR-East,Direct Sales,1,107.84,10,107.84,97.06,75.03,22.03,Paid
T112725,2024-12-23,C1002,P123,BR-Central,Partner,1,162.74,10,162.74,146.47,112.94,33.53,Pending
T112726,2024-12-23,C1102,P101,BR-North,Online,1,368.68,10,368.68,331.81,247.16,84.65,Paid
T112727,2024-12-23,C1116,P123,BR-East,Branch,1,162.74,15,162.74,138.33,112.94,25.39,Paid
T112728,2024-12-23,C1089,P103,BR-West,Branch,1,38.46,25,38.46,28.84,22.7,6.14,Paid
T112729,2024-12-23,C1060,P113,BR-Central,Branch,3,107.84,15,323.52,274.99,225.09,49.9,Paid
T112730,2024-12-23,C1084,P107,BR-Central,Dealer,1,99.09,20,99.09,79.27,95.21,-15.94,Paid
T112731,2024-12-23,C1051,P127,BR-South,Branch,1,302.97,5,302.97,287.82,279.92,7.9,Paid
T112732,2024-12-23,C1085,P114,BR-West,Branch,1,300.28,15,300.28,255.24,251.05,4.19,Paid
T112733,2024-12-23,C1115,P106,BR-East,Online,2,417.9,20,835.8,668.64,657.18,11.46,Paid
T112734,2024-12-23,C1020,P126,BR-Central,Branch,4,470.35,5,1881.4,1787.33,1094.12,693.21,Paid
T112735,2024-12-23,C1059,P111,BR-Central,Direct Sales,4,153.15,20,612.6,490.08,453.4,36.68,Paid
T112736,2024-12-23,C1006,P117,BR-West,Online,1,483.16,10,483.16,434.84,293.51,141.33,Pending
T112737,2024-12-23,C1038,P125,BR-North,Direct Sales,1,485.1,10,485.1,436.59,299.53,137.06,Paid
T112738,2024-12-23,C1106,P121,BR-West,Dealer,3,26.85,5,80.55,76.52,46.5,30.02,Paid
T112739,2024-12-23,C1096,P117,BR-Central,Online,2,483.16,5,966.32,918.0,587.02,330.98,Paid
T112740,2024-12-23,C1058,P117,BR-North,Partner,3,483.16,5,1449.48,1377.01,880.53,496.48,Paid
T112741,2024-12-23,C1021,P124,BR-East,Online,1,277.89,15,277.89,236.21,220.8,15.41,Paid
T112742,2024-12-23,C1065,P112,BR-North,Partner,1,233.47,30,233.47,163.43,143.45,19.98,Paid
T112743,2024-12-23,C1039,P122,BR-South,Branch,1,136.8,25,136.8,102.6,128.16,-25.56,Paid
T112744,2024-12-24,C1091,P124,BR-North,Online,4,277.89,5,1111.56,1055.98,883.2,172.78,Partially Paid
T112745,2024-12-24,C1104,P124,BR-Central,Dealer,2,277.89,15,555.78,472.41,441.6,30.81,Paid
T112746,2024-12-24,C1076,P108,BR-South,Partner,5,159.08,20,795.4,636.32,550.85,85.47,Paid
T112747,2024-12-24,C1104,P106,BR-South,Online,1,417.9,20,417.9,334.32,328.59,5.73,Paid
T112748,2024-12-24,C1013,P123,BR-West,Online,2,162.74,20,325.48,260.38,225.88,34.5,Overdue
T112749,2024-12-24,C1065,P125,BR-Central,Online,2,485.1,10,970.2,873.18,599.06,274.12,Paid
T112750,2024-12-24,C1048,P126,BR-Central,Direct Sales,3,470.35,10,1411.05,1269.94,820.59,449.35,Paid
T112751,2024-12-24,C1063,P106,BR-North,Dealer,5,417.9,10,2089.5,1880.55,1642.95,237.6,Paid
T112752,2024-12-24,C1048,P124,BR-West,Online,2,277.89,10,555.78,500.2,441.6,58.6,Paid
T112753,2024-12-24,C1068,P123,BR-West,Branch,2,162.74,5,325.48,309.21,225.88,83.33,Paid
T112754,2024-12-24,C1013,P115,BR-South,Dealer,5,307.7,10,1538.5,1384.65,1479.25,-94.6,Paid
T112755,2024-12-24,C1097,P112,BR-West,Direct Sales,2,233.47,15,466.94,396.9,286.9,110.0,Paid
T112756,2024-12-24,C1007,P124,BR-East,Direct Sales,2,277.89,20,555.78,444.62,441.6,3.02,Paid
T112757,2024-12-24,C1063,P116,BR-East,Partner,2,41.88,20,83.76,67.01,47.36,19.65,Paid
T112758,2024-12-24,C1003,P123,BR-North,Online,4,162.74,15,650.96,553.32,451.76,101.56,Paid
T112759,2024-12-24,C1027,P108,BR-Central,Online,2,159.08,10,318.16,286.34,220.34,66.0,Overdue
T112760,2024-12-24,C1040,P116,BR-Central,Dealer,1,41.88,5,41.88,39.79,23.68,16.11,Paid
T112761,2024-12-24,C1014,P111,BR-South,Online,1,153.15,25,153.15,114.86,113.35,1.51,Paid
T112762,2024-12-24,C1092,P106,BR-West,Online,1,417.9,20,417.9,334.32,328.59,5.73,Paid
T112763,2024-12-24,C1005,P109,BR-East,Online,4,221.65,20,886.6,709.28,676.16,33.12,Paid
T112764,2024-12-24,C1041,P123,BR-East,Online,2,162.74,10,325.48,292.93,225.88,67.05,Overdue
T112765,2024-12-25,C1040,P124,BR-North,Partner,2,277.89,10,555.78,500.2,441.6,58.6,Paid
T112766,2024-12-25,C1067,P117,BR-Central,Online,2,483.16,15,966.32,821.37,587.02,234.35,Paid
T112767,2024-12-25,C1097,P127,BR-East,Branch,2,302.97,5,605.94,575.64,559.84,15.8,Overdue
T112768,2024-12-25,C1084,P125,BR-West,Online,2,485.1,10,970.2,873.18,599.06,274.12,Paid
T112769,2024-12-25,C1089,P127,BR-South,Dealer,2,302.97,10,605.94,545.35,559.84,-14.49,Paid
T112770,2024-12-25,C1026,P106,BR-West,Online,3,417.9,15,1253.7,1065.64,985.77,79.87,Overdue
T112771,2024-12-25,C1057,P110,BR-North,Branch,2,309.81,10,619.62,557.66,500.74,56.92,Paid
T112772,2024-12-25,C1099,P101,BR-West,Branch,2,368.68,5,737.36,700.49,494.32,206.17,Paid
T112773,2024-12-25,C1096,P124,BR-West,Online,1,277.89,5,277.89,264.0,220.8,43.2,Paid
T112774,2024-12-25,C1035,P126,BR-North,Branch,2,470.35,15,940.7,799.6,547.06,252.54,Paid
T112775,2024-12-25,C1069,P104,BR-East,Dealer,1,304.55,25,304.55,228.41,194.17,34.24,Paid
T112776,2024-12-25,C1032,P126,BR-Central,Online,3,470.35,10,1411.05,1269.94,820.59,449.35,Pending
T112777,2024-12-25,C1014,P102,BR-East,Online,1,86.45,15,86.45,73.48,83.18,-9.7,Overdue
T112778,2024-12-25,C1005,P109,BR-South,Online,2,221.65,20,443.3,354.64,338.08,16.56,Paid
T112779,2024-12-25,C1089,P118,BR-West,Direct Sales,5,159.26,10,796.3,716.67,653.5,63.17,Paid
T112780,2024-12-25,C1088,P107,BR-Central,Branch,1,99.09,5,99.09,94.14,95.21,-1.07,Paid
T112781,2024-12-25,C1111,P112,BR-East,Branch,1,233.47,20,233.47,186.78,143.45,43.33,Paid
T112782,2024-12-25,C1040,P106,BR-West,Online,3,417.9,15,1253.7,1065.64,985.77,79.87,Paid
T112783,2024-12-25,C1009,P108,BR-North,Online,2,159.08,20,318.16,254.53,220.34,34.19,Pending
T112784,2024-12-25,C1021,P108,BR-South,Dealer,2,159.08,5,318.16,302.25,220.34,81.91,Overdue
T112785,2024-12-25,C1018,P114,BR-East,Dealer,2,300.28,10,600.56,540.5,502.1,38.4,Paid
T112786,2024-12-25,C1030,P106,BR-East,Dealer,3,417.9,5,1253.7,1191.02,985.77,205.25,Overdue
T112787,2024-12-25,C1067,P100,BR-South,Branch,2,193.52,10,387.04,348.34,218.6,129.74,Paid
T112788,2024-12-25,C1116,P115,BR-West,Direct Sales,2,307.7,20,615.4,492.32,591.7,-99.38,Pending
T112789,2024-12-25,C1040,P116,BR-East,Online,3,41.88,15,125.64,106.79,71.04,35.75,Paid
T112790,2024-12-26,C1102,P118,BR-Central,Partner,2,159.26,10,318.52,286.67,261.4,25.27,Paid
T112791,2024-12-26,C1056,P112,BR-East,Partner,4,233.47,5,933.88,887.19,573.8,313.39,Paid
T112792,2024-12-26,C1119,P103,BR-South,Branch,1,38.46,10,38.46,34.61,22.7,11.91,Paid
T112793,2024-12-26,C1018,P104,BR-North,Online,1,304.55,10,304.55,274.1,194.17,79.93,Paid
T112794,2024-12-26,C1112,P119,BR-South,Online,2,345.27,25,690.54,517.9,495.78,22.12,Overdue
T112795,2024-12-26,C1114,P100,BR-North,Direct Sales,1,193.52,15,193.52,164.49,109.3,55.19,Paid
T112796,2024-12-26,C1049,P113,BR-North,Online,4,107.84,5,431.36,409.79,300.12,109.67,Overdue
T112797,2024-12-26,C1012,P110,BR-West,Dealer,1,309.81,20,309.81,247.85,250.37,-2.52,Paid
T112798,2024-12-26,C1047,P103,BR-East,Online,2,38.46,15,76.92,65.38,45.4,19.98,Overdue
T112799,2024-12-26,C1023,P104,BR-South,Partner,2,304.55,15,609.1,517.74,388.34,129.4,Paid
T112800,2024-12-26,C1021,P106,BR-West,Online,4,417.9,20,1671.6,1337.28,1314.36,22.92,Overdue
T112801,2024-12-26,C1055,P109,BR-North,Direct Sales,1,221.65,15,221.65,188.4,169.04,19.36,Paid
T112802,2024-12-26,C1058,P100,BR-West,Direct Sales,1,193.52,10,193.52,174.17,109.3,64.87,Paid
T112803,2024-12-26,C1113,P122,BR-Central,Branch,2,136.8,25,273.6,205.2,256.32,-51.12,Paid
T112804,2024-12-26,C1101,P127,BR-South,Branch,2,302.97,5,605.94,575.64,559.84,15.8,Pending
T112805,2024-12-26,C1116,P116,BR-North,Online,2,41.88,10,83.76,75.38,47.36,28.02,Paid
T112806,2024-12-26,C1056,P124,BR-East,Partner,4,277.89,10,1111.56,1000.4,883.2,117.2,Overdue
T112807,2024-12-27,C1052,P116,BR-Central,Partner,3,41.88,5,125.64,119.36,71.04,48.32,Paid
T112808,2024-12-27,C1058,P124,BR-Central,Online,1,277.89,15,277.89,236.21,220.8,15.41,Paid
T112809,2024-12-27,C1087,P126,BR-South,Online,2,470.35,10,940.7,846.63,547.06,299.57,Paid
T112810,2024-12-27,C1065,P122,BR-South,Dealer,1,136.8,10,136.8,123.12,128.16,-5.04,Paid
T112811,2024-12-27,C1089,P118,BR-North,Direct Sales,4,159.26,10,637.04,573.34,522.8,50.54,Pending
T112812,2024-12-27,C1029,P109,BR-West,Branch,1,221.65,15,221.65,188.4,169.04,19.36,Paid
T112813,2024-12-27,C1001,P116,BR-East,Online,1,41.88,5,41.88,39.79,23.68,16.11,Paid
T112814,2024-12-27,C1115,P109,BR-East,Dealer,4,221.65,15,886.6,753.61,676.16,77.45,Paid
T112815,2024-12-27,C1022,P114,BR-South,Online,4,300.28,10,1201.12,1081.01,1004.2,76.81,Paid
T112816,2024-12-27,C1117,P115,BR-East,Online,3,307.7,20,923.1,738.48,887.55,-149.07,Pending
T112817,2024-12-27,C1097,P106,BR-East,Partner,2,417.9,5,835.8,794.01,657.18,136.83,Overdue
T112818,2024-12-27,C1069,P124,BR-North,Direct Sales,1,277.89,10,277.89,250.1,220.8,29.3,Paid
T112819,2024-12-27,C1016,P126,BR-West,Branch,2,470.35,10,940.7,846.63,547.06,299.57,Paid
T112820,2024-12-27,C1029,P124,BR-South,Online,1,277.89,10,277.89,250.1,220.8,29.3,Paid
T112821,2024-12-27,C1096,P125,BR-West,Dealer,1,485.1,15,485.1,412.34,299.53,112.81,Paid
T112822,2024-12-27,C1094,P120,BR-East,Online,2,69.8,5,139.6,132.62,97.92,34.7,Paid
T112823,2024-12-27,C1017,P120,BR-West,Online,1,69.8,15,69.8,59.33,48.96,10.37,Paid
T112824,2024-12-27,C1067,P102,BR-North,Dealer,1,86.45,10,86.45,77.81,83.18,-5.37,Paid
T112825,2024-12-27,C1077,P119,BR-West,Dealer,1,345.27,10,345.27,310.74,247.89,62.85,Pending
T112826,2024-12-27,C1048,P112,BR-West,Dealer,3,233.47,5,700.41,665.39,430.35,235.04,Paid
T112827,2024-12-27,C1000,P100,BR-North,Online,5,193.52,10,967.6,870.84,546.5,324.34,Paid
T112828,2024-12-27,C1079,P119,BR-Central,Partner,1,345.27,10,345.27,310.74,247.89,62.85,Paid
T112829,2024-12-27,C1108,P116,BR-North,Online,1,41.88,25,41.88,31.41,23.68,7.73,Paid
T112830,2024-12-27,C1110,P102,BR-East,Dealer,1,86.45,5,86.45,82.13,83.18,-1.05,Paid
T112831,2024-12-27,C1024,P126,BR-North,Online,2,470.35,5,940.7,893.66,547.06,346.6,Paid
T112832,2024-12-27,C1073,P105,BR-Central,Branch,1,20.09,20,20.09,16.07,11.23,4.84,Paid
T112833,2024-12-27,C1017,P122,BR-North,Branch,2,136.8,10,273.6,246.24,256.32,-10.08,Paid
T112834,2024-12-28,C1073,P117,BR-North,Direct Sales,5,483.16,5,2415.8,2295.01,1467.55,827.46,Paid
T112835,2024-12-28,C1074,P119,BR-Central,Dealer,2,345.27,15,690.54,586.96,495.78,91.18,Pending
T112836,2024-12-28,C1086,P114,BR-Central,Branch,3,300.28,15,900.84,765.71,753.15,12.56,Partially Paid
T112837,2024-12-28,C1015,P101,BR-East,Direct Sales,1,368.68,10,368.68,331.81,247.16,84.65,Paid
T112838,2024-12-28,C1074,P102,BR-Central,Branch,1,86.45,15,86.45,73.48,83.18,-9.7,Overdue
T112839,2024-12-28,C1062,P106,BR-West,Online,1,417.9,10,417.9,376.11,328.59,47.52,Paid
T112840,2024-12-28,C1116,P105,BR-West,Online,1,20.09,15,20.09,17.08,11.23,5.85,Paid
T112841,2024-12-28,C1053,P112,BR-Central,Online,2,233.47,25,466.94,350.2,286.9,63.3,Pending
T112842,2024-12-28,C1002,P111,BR-North,Online,1,153.15,20,153.15,122.52,113.35,9.17,Paid
T112843,2024-12-28,C1047,P102,BR-Central,Online,4,86.45,15,345.8,293.93,332.72,-38.79,Paid
T112844,2024-12-28,C1027,P119,BR-North,Branch,1,345.27,15,345.27,293.48,247.89,45.59,Paid
T112845,2024-12-28,C1037,P127,BR-North,Online,4,302.97,15,1211.88,1030.1,1119.68,-89.58,Paid
T112846,2024-12-28,C1037,P109,BR-East,Online,3,221.65,15,664.95,565.21,507.12,58.09,Paid
T112847,2024-12-28,C1056,P125,BR-East,Branch,1,485.1,5,485.1,460.84,299.53,161.31,Overdue
T112848,2024-12-28,C1080,P119,BR-East,Direct Sales,1,345.27,25,345.27,258.95,247.89,11.06,Paid
T112849,2024-12-28,C1029,P108,BR-East,Branch,3,159.08,15,477.24,405.65,330.51,75.14,Paid
T112850,2024-12-28,C1091,P116,BR-South,Online,1,41.88,10,41.88,37.69,23.68,14.01,Paid
T112851,2024-12-28,C1070,P111,BR-West,Dealer,1,153.15,10,153.15,137.84,113.35,24.49,Paid
T112852,2024-12-28,C1056,P114,BR-North,Branch,1,300.28,15,300.28,255.24,251.05,4.19,Paid
T112853,2024-12-28,C1039,P109,BR-North,Branch,4,221.65,10,886.6,797.94,676.16,121.78,Paid
T112854,2024-12-28,C1076,P107,BR-Central,Branch,3,99.09,5,297.27,282.41,285.63,-3.22,Paid
T112855,2024-12-28,C1024,P127,BR-South,Branch,2,302.97,25,605.94,454.46,559.84,-105.38,Paid
T112856,2024-12-28,C1089,P113,BR-North,Branch,3,107.84,10,323.52,291.17,225.09,66.08,Paid
T112857,2024-12-28,C1035,P103,BR-East,Dealer,1,38.46,15,38.46,32.69,22.7,9.99,Paid
T112858,2024-12-28,C1077,P102,BR-East,Dealer,4,86.45,10,345.8,311.22,332.72,-21.5,Overdue
